discharge
YYYY	MM	DD	HH	Cabecera_weir	Capella	Carrasquero	Ceguera	Lascuarre_tube	Villacarli_Bridge
YYYY	MM	DD	HH	Cabecera_weir	Capella	Carrasquero	Ceguera	Lascuarre_tube	Villacarli_Bridge
YYYY	MM	DD	HH	Cabecera_weir	Capella	Carrasquero	Ceguera	Lascuarre_tube	Villacarli_Bridge
YYYY	MM	DD	HH	Cabecera	Capella	Carrasquero	Ceguera	Lascuarre	Villacarli
2011	01	01	00	-9999	3.032	-9999	-9999	-9999	-9999
2011	01	02	00	-9999	2.825	-9999	-9999	-9999	-9999
2011	01	03	00	-9999	2.548	-9999	-9999	-9999	-9999
2011	01	04	00	-9999	2.337	-9999	-9999	-9999	-9999
2011	01	05	00	-9999	2.302	-9999	-9999	-9999	-9999
2011	01	06	00	-9999	2.797	-9999	-9999	-9999	-9999
2011	01	07	00	-9999	3.129	-9999	-9999	-9999	-9999
2011	01	08	00	-9999	3.345	-9999	-9999	-9999	-9999
2011	01	09	00	-9999	4.146	-9999	-9999	-9999	-9999
2011	01	10	00	-9999	6.095	-9999	-9999	-9999	-9999
2011	01	11	00	-9999	4.822	-9999	-9999	-9999	-9999
2011	01	12	00	-9999	4.064	-9999	-9999	-9999	-9999
2011	01	13	00	-9999	3.638	-9999	-9999	-9999	-9999
2011	01	14	00	-9999	3.356	-9999	-9999	-9999	-9999
2011	01	15	00	-9999	3.118	-9999	-9999	-9999	-9999
2011	01	16	00	-9999	2.924	-9999	-9999	-9999	-9999
2011	01	17	00	-9999	2.781	-9999	-9999	-9999	-9999
2011	01	18	00	-9999	2.598	-9999	-9999	-9999	-9999
2011	01	19	00	-9999	2.429	-9999	-9999	-9999	-9999
2011	01	20	00	-9999	2.351	-9999	-9999	-9999	-9999
2011	01	21	00	-9999	2.057	-9999	-9999	-9999	-9999
2011	01	22	00	-9999	1.778	-9999	-9999	-9999	-9999
2011	01	23	00	-9999	1.664	-9999	-9999	-9999	-9999
2011	01	24	00	-9999	1.667	-9999	-9999	-9999	-9999
2011	01	25	00	-9999	1.634	-9999	-9999	-9999	-9999
2011	01	26	00	-9999	1.561	-9999	-9999	-9999	-9999
2011	01	27	00	-9999	1.537	-9999	-9999	-9999	-9999
2011	01	28	00	-9999	1.588	-9999	-9999	-9999	-9999
2011	01	29	00	-9999	1.864	-9999	-9999	-9999	-9999
2011	01	30	00	-9999	1.71	-9999	-9999	-9999	-9999
2011	01	31	00	-9999	1.547	-9999	-9999	-9999	-9999
2011	02	01	00	-9999	1.465	-9999	-9999	-9999	-9999
2011	02	02	00	-9999	1.416	-9999	-9999	-9999	-9999
2011	02	03	00	-9999	1.399	-9999	-9999	-9999	-9999
2011	02	04	00	-9999	1.396	-9999	-9999	-9999	-9999
2011	02	05	00	-9999	1.396	-9999	-9999	-9999	-9999
2011	02	06	00	-9999	1.396	-9999	-9999	-9999	-9999
2011	02	07	00	-9999	1.445	-9999	-9999	-9999	-9999
2011	02	08	00	-9999	1.521	-9999	-9999	-9999	-9999
2011	02	09	00	-9999	1.521	-9999	-9999	-9999	-9999
2011	02	10	00	-9999	1.486	-9999	-9999	-9999	-9999
2011	02	11	00	-9999	1.396	-9999	-9999	-9999	-9999
2011	02	12	00	-9999	1.396	-9999	-9999	-9999	-9999
2011	02	13	00	-9999	1.396	-9999	-9999	-9999	-9999
2011	02	14	00	-9999	1.494	-9999	-9999	-9999	-9999
2011	02	15	00	-9999	1.496	-9999	-9999	-9999	-9999
2011	02	16	00	-9999	1.396	-9999	-9999	-9999	-9999
2011	02	17	00	-9999	1.503	-9999	-9999	-9999	-9999
2011	02	18	00	-9999	1.478	-9999	-9999	-9999	-9999
2011	02	19	00	-9999	1.401	-9999	-9999	-9999	-9999
2011	02	20	00	-9999	1.572	-9999	-9999	-9999	-9999
2011	02	21	00	-9999	1.521	-9999	-9999	-9999	-9999
2011	02	22	00	-9999	1.521	-9999	-9999	-9999	-9999
2011	02	23	00	-9999	1.608	-9999	-9999	-9999	-9999
2011	02	24	00	-9999	1.609	-9999	-9999	-9999	-9999
2011	02	25	00	-9999	1.602	-9999	-9999	-9999	-9999
2011	02	26	00	-9999	1.603	-9999	-9999	-9999	-9999
2011	02	27	00	-9999	1.643	-9999	-9999	-9999	-9999
2011	02	28	00	-9999	1.517	-9999	-9999	-9999	-9999
2011	03	01	00	-9999	1.396	-9999	-9999	-9999	0
2011	03	02	00	-9999	1.396	-9999	-9999	-9999	0
2011	03	03	00	-9999	1.396	-9999	-9999	-9999	0
2011	03	04	00	-9999	1.396	-9999	-9999	-9999	0
2011	03	05	00	-9999	1.396	-9999	-9999	-9999	0
2011	03	06	00	-9999	1.287	-9999	-9999	-9999	0
2011	03	07	00	-9999	1.278	-9999	-9999	-9999	0
2011	03	08	00	-9999	1.278	-9999	-9999	-9999	0
2011	03	09	00	-9999	1.199	-9999	-9999	-9999	0
2011	03	10	00	-9999	1.061	-9999	-9999	-9999	0
2011	03	11	00	-9999	1.095	-9999	-9999	-9999	0
2011	03	12	00	-9999	6.349	-9999	-9999	-9999	2.532
2011	03	13	00	-9999	10.253	-9999	-9999	-9999	1.512
2011	03	14	00	-9999	8.802	-9999	-9999	-9999	0.954
2011	03	15	00	-9999	12.337	-9999	-9999	-9999	2.398
2011	03	16	00	-9999	21.949	-9999	-9999	-9999	2.963
2011	03	17	00	-9999	14.283	-9999	-9999	-9999	1.569
2011	03	18	00	-9999	10.742	-9999	-9999	-9999	1.069
2011	03	19	00	-9999	9.124	-9999	-9999	-9999	0.847
2011	03	20	00	-9999	7.943	-9999	-9999	-9999	0.675
2011	03	21	00	-9999	6.878	-9999	-9999	-9999	0.53
2011	03	22	00	-9999	6.736	-9999	-9999	-9999	0.613
2011	03	23	00	-9999	5.917	-9999	-9999	-9999	0.431
2011	03	24	00	-9999	5.138	-9999	-9999	-9999	0.32
2011	03	25	00	-9999	4.677	-9999	-9999	-9999	0.263
2011	03	26	00	-9999	4.474	-9999	-9999	-9999	0.213
2011	03	27	00	-9999	5.487	-9999	-9999	-9999	0.278
2011	03	28	00	-9999	6.454	-9999	-9999	-9999	0.207
2011	03	29	00	-9999	5.409	-9999	-9999	-9999	0.173
2011	03	30	00	-9999	5.334	-9999	-9999	-9999	0.153
2011	03	31	00	-9999	4.89	-9999	-9999	-9999	0.114
2011	04	01	00	-9999	5.097	-9999	-9999	-9999	0.099
2011	04	02	00	-9999	5.548	-9999	-9999	-9999	0.087
2011	04	03	00	-9999	5.557	-9999	-9999	-9999	0.087
2011	04	04	00	-9999	6.907	-9999	-9999	-9999	0.193
2011	04	05	00	-9999	7.1	-9999	-9999	-9999	0.181
2011	04	06	00	-9999	5.614	-9999	-9999	-9999	0.133
2011	04	07	00	-9999	5.115	-9999	-9999	-9999	0.097
2011	04	08	00	-9999	4.99	-9999	-9999	-9999	0.075
2011	04	09	00	-9999	4.716	-9999	-9999	-9999	0.074
2011	04	10	00	-9999	4.25	-9999	-9999	-9999	0.054
2011	04	11	00	-9999	3.821	-9999	-9999	-9999	0.04
2011	04	12	00	-9999	3.338	-9999	-9999	-9999	0.023
2011	04	13	00	-9999	3.005	-9999	-9999	-9999	0.013
2011	04	14	00	-9999	2.807	-9999	-9999	-9999	0.006
2011	04	15	00	-9999	2.569	-9999	-9999	-9999	0.003
2011	04	16	00	-9999	2.404	-9999	-9999	-9999	0.001
2011	04	17	00	-9999	2.237	-9999	-9999	-9999	0
2011	04	18	00	-9999	2.06	-9999	-9999	-9999	0
2011	04	19	00	-9999	1.939	-9999	-9999	-9999	0
2011	04	20	00	-9999	1.939	-9999	-9999	-9999	0
2011	04	21	00	-9999	1.875	0.011	-9999	-9999	0
2011	04	22	00	-9999	1.792	0.02	-9999	-9999	0
2011	04	23	00	-9999	1.84	0.04	-9999	-9999	0.004
2011	04	24	00	-9999	2.013	0.031	-9999	-9999	0
2011	04	25	00	-9999	1.807	0.016	-9999	-9999	0
2011	04	26	00	-9999	1.652	0.027	-9999	-9999	0
2011	04	27	00	-9999	1.521	0.029	-9999	-9999	0
2011	04	28	00	-9999	1.535	0.027	-9999	-9999	0.001
2011	04	29	00	-9999	1.798	0.027	-9999	-9999	0
2011	04	30	00	-9999	1.876	0.027	-9999	-9999	0.001
2011	05	01	00	-9999	2.022	0.026	-9999	-9999	0.002
2011	05	02	00	-9999	2.23	0.065	-9999	-9999	0.163
2011	05	03	00	-9999	3.536	0.021	-9999	-9999	0.07
2011	05	04	00	-9999	2.847	0.042	-9999	-9999	0.011
2011	05	05	00	-9999	2.417	0.112	-9999	-9999	0.004
2011	05	06	00	-9999	2.328	0.029	-9999	-9999	0
2011	05	07	00	-9999	2.697	0.272	-9999	-9999	0.474
2011	05	08	00	-9999	12.606	0.414	-9999	-9999	0.641
2011	05	09	00	-9999	7.891	0.103	-9999	-9999	0.203
2011	05	10	00	-9999	5.389	0.058	-9999	-9999	0.109
2011	05	11	00	-9999	4.2	0.028	-9999	-9999	0.062
2011	05	12	00	-9999	5.331	0.021	-9999	-9999	0.05
2011	05	13	00	-9999	4.625	0.031	-9999	-9999	0.029
2011	05	14	00	-9999	3.769	0.024	-9999	-9999	0.013
2011	05	15	00	-9999	3.264	0.028	-9999	-9999	0.004
2011	05	16	00	-9999	2.773	0.031	-9999	-9999	0.001
2011	05	17	00	-9999	2.455	0.032	-9999	-9999	0
2011	05	18	00	-9999	2.234	0.021	-9999	-9999	0
2011	05	19	00	-9999	2.46	0.014	-9999	-9999	0
2011	05	20	00	-9999	2.37	0.024	-9999	-9999	0
2011	05	21	00	-9999	2.149	0.036	-9999	-9999	0
2011	05	22	00	-9999	1.895	0.025	-9999	-9999	0.015
2011	05	23	00	-9999	1.823	0.027	-9999	-9999	0
2011	05	24	00	-9999	1.513	0.028	-9999	-9999	0
2011	05	25	00	-9999	1.429	0.018	-9999	-9999	0
2011	05	26	00	-9999	1.288	0.013	-9999	-9999	0.007
2011	05	27	00	-9999	1.716	0.068	-9999	-9999	0.035
2011	05	28	00	-9999	1.569	0.036	-9999	-9999	0
2011	05	29	00	-9999	1.369	0.02	-9999	-9999	0
2011	05	30	00	-9999	2.316	0.23	-9999	-9999	0.814
2011	05	31	00	-9999	5.944	0.249	-9999	-9999	0.765
2011	06	01	00	-9999	3.535	0.065	-9999	-9999	0.09
2011	06	02	00	-9999	2.428	0.023	-9999	-9999	0.008
2011	06	03	00	-9999	2.089	0.085	-9999	-9999	0.091
2011	06	04	00	-9999	2.867	0.125	-9999	-9999	0.081
2011	06	05	00	-9999	2.684	0.043	-9999	-9999	0.072
2011	06	06	00	-9999	5.533	1.643	-9999	-9999	3.469
2011	06	07	00	-9999	11.237	3.163	-9999	-9999	4.044
2011	06	08	00	-9999	11.707	1.863	-9999	-9999	2.453
2011	06	09	00	-9999	8.069	0.866	-9999	-9999	1.255
2011	06	10	00	-9999	16.177	4.56	-9999	-9999	4.569
2011	06	11	00	-9999	12.887	2.457	-9999	-9999	2.156
2011	06	12	00	-9999	9.404	1.081	-9999	-9999	1.335
2011	06	13	00	-9999	8.82	0.627	-9999	-9999	1.277
2011	06	14	00	-9999	8.523	0.446	-9999	-9999	0.822
2011	06	15	00	-9999	8.429	0.311	-9999	-9999	0.628
2011	06	16	00	1.726	8.425	0.228	-9999	-9999	0.495
2011	06	17	00	1.553	8.049	0.195	-9999	-9999	0.413
2011	06	18	00	1.353	8.049	0.083	-9999	-9999	0.286
2011	06	19	00	1.189	8.049	0.003	-9999	0.003	0.206
2011	06	20	00	1.056	8.049	0.001	0.057	0.003	0.145
2011	06	21	00	-9999	8.049	0	0.046	0.002	0.099
2011	06	22	00	-9999	-9999	0.002	0.041	0.001	0.067
2011	06	23	00	0.892	2.232	0.019	0.042	0.003	0.082
2011	06	24	00	0.793	1.917	0.002	0.034	0.001	0.03
2011	06	25	00	0.718	1.635	0.001	0.022	0.001	0.014
2011	06	26	00	0.661	1.503	0.001	0.014	0	0.008
2011	06	27	00	0.604	1.383	0	0.008	0	0.003
2011	06	28	00	0.579	1.29	0	0.004	0	0.001
2011	06	29	00	0.56	1.166	0.001	0.001	0	0
2011	06	30	00	0.516	1.166	0.001	0	0	0
2011	07	01	00	0.446	1.136	0.001	0	0	0
2011	07	02	00	0.416	1.061	0.002	0	0	0.006
2011	07	03	00	0.41	1.403	0.024	0	0	0.022
2011	07	04	00	0.456	2.524	0.144	0.006	0.004	0.017
2011	07	05	00	0.427	1.417	0.18	0.025	0.001	0.011
2011	07	06	00	0.389	1.054	0.042	0.001	0	0.004
2011	07	07	00	0.36	0.962	0.003	0	0	0.002
2011	07	08	00	0.34	0.951	0.002	0	0	0.001
2011	07	09	00	0.328	0.87	0.001	0	0	0.003
2011	07	10	00	0.307	0.895	0.094	0	0	0
2011	07	11	00	0.284	0.795	0.323	0	0	0
2011	07	12	00	0.258	0.78	0.553	0	0	0
2011	07	13	00	0.918	2.584	0.288	0	0.023	0.926
2011	07	14	00	0.484	1.178	0	0	0	0.153
2011	07	15	00	0.419	1.135	0.001	0	0	0.066
2011	07	16	00	0.341	0.896	0	0	0	0.034
2011	07	17	00	0.303	0.797	0.002	0	0	0.029
2011	07	18	00	0.272	0.783	0.008	0	0	0.022
2011	07	19	00	0.31	1.726	0.06	0	0.035	0.14
2011	07	20	00	0.278	0.996	0.001	0	0.001	0.021
2011	07	21	00	0.252	0.959	0.001	0	0	0.017
2011	07	22	00	0.237	0.87	0.001	0	0	0.016
2011	07	23	00	0.221	0.87	0.001	0	0	0.012
2011	07	24	00	0.203	0.87	0.001	0	0	0.009
2011	07	25	00	0.197	0.87	0.001	0	0.001	0.007
2011	07	26	00	0.199	0.87	0.001	0	0.001	0.01
2011	07	27	00	0.191	0.87	0.001	0	0.001	0.007
2011	07	28	00	0.19	0.87	0.001	0	0	0.004
2011	07	29	00	0.182	0.87	0.001	0	0.001	0.003
2011	07	30	00	0.164	0.87	0.001	0	0.001	0.003
2011	07	31	00	0.158	0.87	0	0	0.001	0.001
2011	08	01	00	0.16	0.87	0	0	0.001	0.001
2011	08	02	00	0.146	0.87	0	0	0.001	0.001
2011	08	03	00	0.14	-9999	0	0	0.001	0.001
2011	08	04	00	0.129	0.526	0	0	0	0.001
2011	08	05	00	0.166	0.491	0	0	0	0.217
2011	08	06	00	0.456	0.919	0	0	0	0.126
2011	08	07	00	0.21	0.744	0	0	0	0.009
2011	08	08	00	0.156	0.608	0	0	0	0.005
2011	08	09	00	0.118	0.549	0	0	0	0.001
2011	08	10	00	-9999	0.536	0	0	0	0
2011	08	11	00	-9999	0.491	0	0	0	0
2011	08	12	00	-9999	0.491	0	0	0	0
2011	08	13	00	-9999	0.491	0	0	-9999	0
2011	08	14	00	-9999	0.491	0	0	-9999	0.008
2011	08	15	00	-9999	0.491	0	0	-9999	0.002
2011	08	16	00	-9999	0.491	0	0	-9999	0
2011	08	17	00	-9999	0.45	0	0	-9999	0
2011	08	18	00	-9999	0.432	0	-9999	-9999	0
2011	08	19	00	0.063	0.432	0	0	0	0
2011	08	20	00	0.063	0.397	0	0	0	0
2011	08	21	00	0.065	0.377	0	0	0	0
2011	08	22	00	0.067	0.391	0	0	0	0
2011	08	23	00	0.064	0.397	0	0	0	0
2011	08	24	00	0.069	0.394	0	0	0	0
2011	08	25	00	0.347	1.539	0	0	0.041	0.966
2011	08	26	00	0.204	0.683	0	0	0.004	0.002
2011	08	27	00	0.141	0.561	0	0	0.004	0
2011	08	28	00	0.12	0.54	0	0	0.004	0
2011	08	29	00	0.095	0.491	0	0	0.004	0
2011	08	30	00	0.088	0.491	0	0	0.005	0
2011	08	31	00	0.102	0.491	0	0	0.005	0
2011	09	01	00	0.143	0.491	0	0	0.006	0
2011	09	02	00	0.164	0.491	0	0	0.005	0
2011	09	03	00	0.21	0.491	0	0	0.006	0
2011	09	04	00	0.212	0.491	0	0	0.005	0
2011	09	05	00	0.198	0.491	0	0	0.005	0
2011	09	06	00	0.194	0.491	0	0	0.005	0
2011	09	07	00	0.159	0.491	0	0	0.004	0
2011	09	08	00	0.07	0.491	0	0	0.002	0
2011	09	09	00	0.065	0.491	0	0	0.001	0
2011	09	10	00	0.058	0.491	0	0	0	0
2011	09	11	00	0.059	0.49	0	0	0	0
2011	09	12	00	0.054	0.432	0.001	0	0	0
2011	09	13	00	0.052	0.432	0.001	0	0	0
2011	09	14	00	0.051	0.451	0.001	0	0	0
2011	09	15	00	0.048	0.439	0.001	0	0	0
2011	09	16	00	0.045	0.393	0.001	0	0.006	0
2011	09	17	00	0.044	0.377	0.001	0	-9999	0
2011	09	18	00	0.04	0.412	0.001	0	-9999	0
2011	09	19	00	0.033	0.432	0.001	0	-9999	0
2011	09	20	00	0.031	0.432	0.001	0	-9999	0
2011	09	21	00	0.032	0.39	0.001	0	-9999	0
2011	09	22	00	0.039	0.377	0.001	0	-9999	0
2011	09	23	00	0.059	0.413	0.001	0	-9999	0.002
2011	09	24	00	0.383	4.75	0.808	0	0.019	0.893
2011	09	25	00	0.408	2.245	0.001	0	0.004	0
2011	09	26	00	0.2	1.939	0.001	0	0.004	0
2011	09	27	00	0.098	1.852	0.001	0	0.004	0
2011	09	28	00	0.076	1.792	0.001	0	0.004	0
2011	09	29	00	0.063	1.792	0.001	0	0.004	0
2011	09	30	00	0.056	1.792	0	0	0.005	0
2011	10	01	00	0.044	1.792	0	0	0.004	0
2011	10	02	00	0.037	1.792	0	0	0.004	0
2011	10	03	00	0.036	1.695	0	0	0.004	0
2011	10	04	00	0.03	1.653	0	0	0.004	0
2011	10	05	00	0.026	1.653	0	0	0.004	0
2011	10	06	00	0.023	1.653	0	0	0.004	0
2011	10	07	00	0.013	1.653	0	0	0.004	0
2011	10	08	00	0.011	1.653	0	0	0.003	0.001
2011	10	09	00	0.011	1.653	0	0	0.004	0.017
2011	10	10	00	0.013	1.653	0	0	0.004	0.045
2011	10	11	00	0.013	1.652	0	0	0.004	0
2011	10	12	00	0.011	1.653	0	0	0.003	0
2011	10	13	00	0.011	1.637	0	0	0.003	0
2011	10	14	00	0.01	1.521	0	0	0.003	0
2011	10	15	00	0.014	1.521	0	0	0.003	0
2011	10	16	00	0.01	1.521	0	0	0.003	0
2011	10	17	00	0.011	1.521	0	0	0.003	0
2011	10	18	00	0.009	1.521	0	0	0.003	0
2011	10	19	00	0.009	1.521	0.001	0	0.003	0
2011	10	20	00	0.004	1.521	0.001	0	0.003	0
2011	10	21	00	0.003	1.521	0.001	0	0.003	0
2011	10	22	00	0.005	1.521	0.001	0	0.003	0
2011	10	23	00	0.009	1.521	0.001	0	0.003	0
2011	10	24	00	0.058	1.521	0.161	0	0.003	1.121
2011	10	25	00	0.719	2.4	0.002	0	0.004	0.307
2011	10	26	00	0.272	1.792	0.003	0	0.004	0.006
2011	10	27	00	2.515	3.378	0.32	0.036	0.021	2.925
2011	10	28	00	4.182	8.474	0.199	0	0.004	0.687
2011	10	29	00	1.523	4.578	0.006	0	0.003	0.104
2011	10	30	00	0.947	4.578	0	0	0.003	0.028
2011	10	31	00	0.712	4.578	0	0.023	0.003	0.009
2011	11	01	00	0.649	4.463	0	0.146	0.003	0.209
2011	11	02	00	0.747	4.322	0.001	0.28	0.003	0.216
2011	11	03	00	-9999	13.447	1.063	0.508	0.075	5.948
2011	11	04	00	12.557	21.286	1.423	1.059	0.158	6.764
2011	11	05	00	17.718	32.642	1.959	3.215	0.1	6.034
2011	11	06	00	7.805	19.986	0.528	3.009	0.004	2.26
2011	11	07	00	5.312	16.627	0.23	2.531	0.004	1.708
2011	11	08	00	4.011	11.701	0.111	2.143	0.004	1.457
2011	11	09	00	3.089	9.302	0.055	1.641	0.004	1.295
2011	11	10	00	2.64	7.448	0.025	1.206	0.004	1.181
2011	11	11	00	2.321	4.927	0.01	1.061	0.004	1.039
2011	11	12	00	2.028	3.38	0.003	0.814	0.004	0.925
2011	11	13	00	1.767	2.906	0.001	0.518	0.004	0.829
2011	11	14	00	1.625	2.626	0	0.4	0.004	0.751
2011	11	15	00	2.378	4.569	0.316	0.304	0.07	1.948
2011	11	16	00	5.184	10.08	0.497	0.177	0.037	1.904
2011	11	17	00	3.793	7.398	0.237	0.09	0.007	1.398
2011	11	18	00	2.994	5.667	0.127	0.077	0.006	1.18
2011	11	19	00	2.519	4.672	0.068	0.02	0.006	1.057
2011	11	20	00	2.266	4.023	0.031	0	0.005	0.991
2011	11	21	00	2.06	3.641	0.01	0	0.005	-9999
2011	11	22	00	2.118	3.883	0.044	0.003	0.007	-9999
2011	11	23	00	2.024	3.478	0.006	0.002	0.006	0.874
2011	11	24	00	1.857	3.048	0.001	0	0.005	-9999
2011	11	25	00	1.684	2.759	0.001	0	0.005	-9999
2011	11	26	00	1.537	2.508	0.001	0	0.005	-9999
2011	11	27	00	1.41	2.302	0.001	0	0.005	-9999
2011	11	28	00	1.313	2.144	0.001	0	0.004	-9999
2011	11	29	00	1.227	1.984	0.001	0	0.005	-9999
2011	11	30	00	1.149	1.844	0.001	0	0.004	-9999
2011	12	01	00	1.086	1.665	0.001	0	0.004	-9999
2011	12	02	00	1.054	1.546	0.001	0	0.005	0.398
2011	12	03	00	1.017	1.521	0.001	0	0.005	0.373
2011	12	04	00	0.985	1.4	0.001	0	0.004	0.361
2011	12	05	00	0.948	1.373	0.001	0	0.004	0.349
2011	12	06	00	0.906	1.278	0.001	0	0.004	0.328
2011	12	07	00	0.882	1.18	0.001	0	0.004	0.317
2011	12	08	00	0.863	1.166	0.001	0	0.004	0.301
2011	12	09	00	0.86	1.077	0.001	0	0.004	0.287
2011	12	10	00	0.854	1.061	0.001	0	0.004	0.267
2011	12	11	00	0.845	1.061	0.001	0	0.004	0.253
2011	12	12	00	0.852	0.962	0.001	0	0.004	0.241
2011	12	13	00	0.854	0.962	0.001	0	0.004	0.232
2011	12	14	00	0.858	0.962	0.001	0	0.004	0.223
2011	12	15	00	0.834	0.922	0.001	0	0.004	0.213
2011	12	16	00	0.838	0.902	0.001	0	0.004	0.223
2011	12	17	00	0.825	0.9	0.001	0	0.004	0.21
2011	12	18	00	0.772	0.835	0.001	0	0.004	0.17
2011	12	19	00	0.744	0.752	0.001	0	0.003	-9999
2011	12	20	00	0.753	0.775	0.001	0	0.004	-9999
2011	12	21	00	0.771	0.786	0	0	0.005	-9999
2011	12	22	00	0.767	0.783	0	0	0.005	-9999
2011	12	23	00	0.742	0.762	0	0	0.004	-9999
2011	12	24	00	0.74	0.706	0	0	0.004	-9999
2011	12	25	00	0.734	0.691	0	0	0.004	-9999
2011	12	26	00	0.72	0.687	0	0	0.003	0.194
2011	12	27	00	0.729	0.66	0	0	0.003	0.177
2011	12	28	00	0.721	0.647	0	0	0.003	0.154
2011	12	29	00	0.727	0.645	0	0	0.004	0.125
2011	12	30	00	0.723	0.627	0	0	0.004	0.126
2011	12	31	00	0.746	0.629	0	0	0.005	0.127
2012	01	01	00	0.747	0.629	0	0	0.005	0.121
2012	01	02	00	0.778	0.626	0	0	0.005	0.125
2012	01	03	00	0.75	0.626	0	0	0.005	0.103
2012	01	04	00	0.751	0.626	0	0	0.006	0.102
2012	01	05	00	0.75	0.626	0	0	0.005	0.101
2012	01	06	00	0.763	0.626	0	0	0.006	0.102
2012	01	07	00	0.754	0.608	0	0	0.005	0.084
2012	01	08	00	0.739	0.576	0	0	0.004	0.085
2012	01	09	00	0.745	0.57	0	0	0.004	0.083
2012	01	10	00	0.733	0.563	0	0	0.004	0.087
2012	01	11	00	0.73	0.547	0	0	0.004	0.102
2012	01	12	00	0.727	0.546	0	0	0.004	-9999
2012	01	13	00	0.719	0.543	0	0	0.004	0.095
2012	01	14	00	0.674	0.522	0	0	0.004	0.099
2012	01	15	00	0.62	0.521	0	0	0.004	0.091
2012	01	16	00	0.658	0.522	0	0	0.004	0.087
2012	01	17	00	0.672	0.515	0	0	0.004	0.094
2012	01	18	00	0.673	0.515	0	0	0.004	0.105
2012	01	19	00	0.686	0.512	0	0	0.004	0.108
2012	01	20	00	0.72	0.526	0	0	0.004	0.057
2012	01	21	00	0.738	0.556	0	0	0.004	0.053
2012	01	22	00	0.748	0.54	0	0	0.004	0.046
2012	01	23	00	0.74	0.517	0	0.001	0.004	0.042
2012	01	24	00	0.734	0.491	0	0.001	0.004	0.042
2012	01	25	00	0.727	0.491	0	0.002	0.004	0.044
2012	01	26	00	0.734	0.491	0	0.002	0.003	0.043
2012	01	27	00	0.78	0.491	0	0.003	0.004	0.032
2012	01	28	00	0.77	0.491	0	0.004	0.004	0.031
2012	01	29	00	0.729	0.491	0	0.004	0.004	0.022
2012	01	30	00	0.727	0.471	0	0.005	0.005	0.027
2012	01	31	00	0.662	0.48	0	0.005	0.004	0.062
2012	02	01	00	0.749	0.491	0	0.006	0.004	0.061
2012	02	02	00	0.719	0.529	0	0.006	0.004	0.03
2012	02	03	00	0.429	0.44	0	0.007	-9999	0.033
2012	02	04	00	0.382	0.38	0	0.008	-9999	0.122
2012	02	05	00	0.493	0.407	0	0.008	-9999	0.081
2012	02	06	00	0.64	0.509	0	0.009	-9999	0.102
2012	02	07	00	0.49	0.415	0	0.009	-9999	0.189
2012	02	08	00	0.428	0.366	0	0.01	-9999	0.218
2012	02	09	00	0.49	0.442	0	0.01	-9999	-9999
2012	02	10	00	0.578	0.458	0	0.011	0.021	-9999
2012	02	11	00	0.449	0.382	0	0.011	0.094	0.063
2012	02	12	00	0.375	0.382	0	0.012	0.082	0.08
2012	02	13	00	0.51	0.422	0	0.013	0.054	0.133
2012	02	14	00	0.554	0.468	0	0.013	0.049	0.1
2012	02	15	00	0.593	0.44	0	0.014	0.049	0.115
2012	02	16	00	0.667	0.416	0	0.014	0.051	0.098
2012	02	17	00	0.657	0.403	0	0.015	0.053	0.05
2012	02	18	00	0.667	0.415	0	0.015	0.054	0.045
2012	02	19	00	0.68	0.432	0	0.016	0.056	0.048
2012	02	20	00	0.671	0.432	0	0.017	0.056	0.045
2012	02	21	00	0.623	0.413	0	0.017	0.07	0.042
2012	02	22	00	0.637	0.404	0	0.018	0.066	0.036
2012	02	23	00	0.681	0.391	0	0.018	0.089	0.04
2012	02	24	00	0.698	0.377	0	0.019	0.085	0.029
2012	02	25	00	0.707	0.401	0.001	0.019	0.055	0.031
2012	02	26	00	0.72	0.432	0.001	0.02	0.031	0.033
2012	02	27	00	0.688	0.432	0.001	0.02	0.003	0.03
2012	02	28	00	0.681	0.432	0.001	0.021	0.004	0.029
2012	02	29	00	0.689	0.432	0.001	0.022	0.004	0.028
2012	03	01	00	0.69	0.43	0.001	0.022	0.005	0.028
2012	03	02	00	0.689	0.429	0.001	0.023	0.005	0.027
2012	03	03	00	0.7	0.432	0.001	0.023	0.005	0.031
2012	03	04	00	0.691	0.432	0.001	0.024	0.005	0.029
2012	03	05	00	0.667	0.432	0.001	0.024	0.006	0.028
2012	03	06	00	0.665	0.432	0.001	0.025	0.007	0.022
2012	03	07	00	0.665	0.425	0.001	0.026	0.007	0.021
2012	03	08	00	0.685	0.377	0.001	0.026	0.007	0.024
2012	03	09	00	0.67	0.377	0.001	0.027	0.007	0.026
2012	03	10	00	0.661	0.377	0.001	0.027	0.007	0.029
2012	03	11	00	0.665	0.377	0.001	0.028	0.008	0.031
2012	03	12	00	0.667	0.377	0.001	0.028	0.007	0.032
2012	03	13	00	0.673	0.377	0.001	0.029	0.007	0.033
2012	03	14	00	0.677	0.377	0.001	0.029	0.007	0.032
2012	03	15	00	0.678	0.377	0.001	0.03	0.007	0.032
2012	03	16	00	0.674	0.395	0.001	0.031	0.007	0.03
2012	03	17	00	0.668	0.431	0.001	0.031	0.006	0.027
2012	03	18	00	0.667	0.405	0.001	0.032	0.006	0.028
2012	03	19	00	0.651	0.427	0.001	0.032	0.006	0.025
2012	03	20	00	0.66	0.405	0.001	0.033	0.006	0.025
