discharge
YYYY	MM	DD	HH	Cabecera	Capella	Carrasquero	Ceguera	Lascuarre	Villacarli
YYYY	MM	DD	HH	Cabecera	Capella	Carrasquero	Ceguera	Lascuarre	Villacarli
YYYY	MM	DD	HH	Cabecera	Capella	Carrasquero	Ceguera	Lascuarre	Villacarli
YYYY	MM	DD	HH	Cabecera	Capella	Carrasquero	Ceguera	Lascuarre	Villacarli
2012	01	21	09	0.745	0.556	0	0	0.004	0.038
2012	01	21	10	0.749	0.556	0	0	0.004	0.046
2012	01	21	11	0.753	0.556	0	0	0.005	0.075
2012	01	21	12	0.756	0.556	0	0	0.005	0.066
2012	01	21	13	0.76	0.556	0	0	0.005	0.066
2012	01	21	14	0.761	0.556	0	0	0.005	0.094
2012	01	21	15	0.757	0.556	0	0	0.005	0.103
2012	01	21	16	0.754	0.556	0	0	0.005	0.079
2012	01	21	17	0.749	0.556	0	0	0.005	0.066
2012	01	21	18	0.739	0.556	0	0	0.005	0.055
2012	01	21	19	0.734	0.556	0	0	0.005	0.052
2012	01	21	20	0.729	0.556	0	0	0.005	0.05
2012	01	21	21	0.725	0.556	0	0	0.005	0.046
2012	01	21	22	0.722	0.556	0	0	0.004	0.046
2012	01	21	23	0.72	0.556	0	0	0.004	0.047
2012	01	22	00	0.717	0.556	0	0	0.004	0.044
2012	01	22	01	0.715	0.556	0	0	0.004	0.039
2012	01	22	02	0.72	0.556	0	0	0.003	0.04
2012	01	22	03	0.721	0.556	0	0	0.003	0.04
2012	01	22	04	0.722	0.556	0	0	0.003	0.035
2012	01	22	05	0.72	0.556	0	0	0.003	0.03
2012	01	22	06	0.719	0.556	0	0	0.003	0.022
2012	01	22	07	0.738	0.556	0	0	0.002	0.022
2012	01	22	08	0.746	0.556	0	0	0.002	0.019
2012	01	22	09	0.754	0.556	0	0	0.003	0.022
2012	01	22	10	0.761	0.556	0	0	0.004	0.036
2012	01	22	11	0.776	0.556	0	0	0.005	0.073
2012	01	22	12	0.782	0.556	0	0	0.005	0.059
2012	01	22	13	0.777	0.556	0	0	0.005	0.052
2012	01	22	14	0.782	0.556	0	0	0.005	0.085
2012	01	22	15	0.786	0.556	0	0	0.005	0.086
2012	01	22	16	0.781	0.556	0	0	0.004	0.066
2012	01	22	17	0.774	0.556	0	0	0.004	0.056
2012	01	22	18	0.763	0.507	0	0	0.004	0.051
2012	01	22	19	0.751	0.491	0	0	0.004	0.047
2012	01	22	20	0.742	0.491	0	0	0.004	0.044
2012	01	22	21	0.736	0.491	0	0	0.004	0.043
2012	01	22	22	0.733	0.491	0	0	0.004	0.044
2012	01	22	23	0.73	0.491	0	0	0.004	0.044
2012	01	23	00	0.726	0.491	0	0.001	0.004	0.04
2012	01	23	01	0.724	0.491	0	0.001	0.004	0.037
2012	01	23	02	0.722	0.491	0	0.001	0.004	0.037
2012	01	23	03	0.72	0.491	0	0.001	0.004	0.038
2012	01	23	04	0.719	0.491	0	0.001	0.004	0.04
2012	01	23	05	0.717	0.507	0	0.001	0.003	0.038
2012	01	23	06	0.715	0.556	0	0.001	0.003	0.025
2012	01	23	07	0.715	0.556	0	0.001	0.002	0.016
2012	01	23	08	0.719	0.556	0	0.001	0.002	0.012
2012	01	23	09	0.722	0.556	0	0.001	0.002	0.009
2012	01	23	10	0.728	0.556	0	0.001	0.004	0.015
2012	01	23	11	0.753	0.556	0	0.001	0.004	0.063
2012	01	23	12	0.763	0.556	0	0.001	0.005	0.075
2012	01	23	13	0.771	0.556	0	0.001	0.005	0.044
2012	01	23	14	0.778	0.556	0	0.001	0.005	0.064
2012	01	23	15	0.785	0.507	0	0.001	0.005	0.092
2012	01	23	16	0.78	0.491	0	0.001	0.005	0.075
2012	01	23	17	0.771	0.491	0	0.001	0.005	0.058
2012	01	23	18	0.758	0.491	0	0.001	0.005	0.05
2012	01	23	19	0.744	0.491	0	0.001	0.005	0.041
2012	01	23	20	0.732	0.491	0	0.001	0.005	0.04
2012	01	23	21	0.734	0.491	0	0.001	0.004	0.036
2012	01	23	22	0.728	0.491	0	0.001	0.004	0.037
2012	01	23	23	0.735	0.491	0	0.001	0.004	0.036
2012	01	24	00	0.731	0.491	0	0.001	0.004	0.036
2012	01	24	01	0.722	0.491	0	0.001	0.003	0.039
2012	01	24	02	0.716	0.491	0	0.001	0.003	0.03
2012	01	24	03	0.724	0.491	0	0.001	0.003	0.016
2012	01	24	04	0.719	0.491	0	0.001	0.002	0.011
2012	01	24	05	0.715	0.491	0	0.001	0.002	0.009
2012	01	24	06	0.72	0.491	0	0.001	0.002	0.007
2012	01	24	07	0.722	0.491	0	0.001	0.002	0.007
2012	01	24	08	0.721	0.491	0	0.001	0.002	0.006
2012	01	24	09	0.719	0.491	0	0.001	0.002	0.009
2012	01	24	10	0.72	0.491	0	0.001	0.003	0.017
2012	01	24	11	0.734	0.491	0	0.001	0.004	0.046
2012	01	24	12	0.751	0.491	0	0.001	0.005	0.118
2012	01	24	13	0.763	0.491	0	0.001	0.005	0.095
2012	01	24	14	0.769	0.491	0	0.001	0.005	0.068
2012	01	24	15	0.773	0.491	0	0.001	0.005	0.088
2012	01	24	16	0.77	0.491	0	0.001	0.005	0.09
2012	01	24	17	0.764	0.491	0	0.001	0.005	0.073
2012	01	24	18	0.749	0.491	0	0.001	0.005	0.055
2012	01	24	19	0.734	0.491	0	0.002	0.005	0.044
2012	01	24	20	0.726	0.491	0	0.002	0.005	0.037
2012	01	24	21	0.722	0.491	0	0.002	0.005	0.037
2012	01	24	22	0.72	0.491	0	0.002	0.004	0.036
2012	01	24	23	0.717	0.491	0	0.002	0.004	0.04
2012	01	25	00	0.715	0.491	0	0.002	0.004	0.03
2012	01	25	01	0.717	0.491	0	0.002	0.003	0.018
2012	01	25	02	0.72	0.491	0	0.002	0.003	0.01
2012	01	25	03	0.722	0.491	0	0.002	0.002	0.008
2012	01	25	04	0.724	0.491	0	0.002	0.002	0.006
2012	01	25	05	0.718	0.491	0	0.002	0.002	0.007
2012	01	25	06	0.729	0.491	0	0.002	0.002	0.008
2012	01	25	07	0.73	0.491	0	0.002	0.002	0.013
2012	01	25	08	0.734	0.491	0	0.002	0.002	0.017
2012	01	25	09	0.736	0.491	0	0.002	0.002	0.02
2012	01	25	10	0.73	0.491	0	0.002	0.003	0.023
2012	01	25	11	0.716	0.491	0	0.002	0.004	0.048
2012	01	25	12	0.685	0.491	0	0.002	0.005	0.113
2012	01	25	13	0.718	0.491	0	0.002	0.005	0.106
2012	01	25	14	0.748	0.491	0	0.002	0.005	0.083
2012	01	25	15	0.759	0.491	0	0.002	0.005	0.098
2012	01	25	16	0.756	0.491	0	0.002	0.005	0.094
2012	01	25	17	0.749	0.491	0	0.002	0.005	0.084
2012	01	25	18	0.733	0.491	0	0.002	0.005	0.06
2012	01	25	19	0.725	0.491	0	0.002	0.004	0.049
2012	01	25	20	0.723	0.491	0	0.002	0.004	0.039
2012	01	25	21	0.72	0.491	0	0.002	0.004	0.038
2012	01	25	22	0.718	0.491	0	0.002	0.004	0.036
2012	01	25	23	0.716	0.491	0	0.002	0.004	0.038
2012	01	26	00	0.714	0.491	0	0.002	0.003	0.03
2012	01	26	01	0.716	0.491	0	0.002	0.002	0.019
2012	01	26	02	0.718	0.491	0	0.002	0.002	0.011
2012	01	26	03	0.721	0.491	0	0.002	0.002	0.006
2012	01	26	04	0.723	0.491	0	0.002	0.002	0.004
2012	01	26	05	0.723	0.491	0	0.002	0.002	0.006
2012	01	26	06	0.72	0.491	0	0.002	0.002	0.011
2012	01	26	07	0.731	0.491	0	0.002	0.002	0.019
2012	01	26	08	0.732	0.491	0	0.002	0.002	0.024
2012	01	26	09	0.735	0.491	0	0.002	0.002	0.028
2012	01	26	10	0.728	0.491	0	0.002	0.003	0.034
2012	01	26	11	0.71	0.491	0	0.002	0.004	0.049
2012	01	26	12	0.697	0.491	0	0.002	0.005	0.108
2012	01	26	13	0.731	0.491	0	0.002	0.005	0.097
2012	01	26	14	0.75	0.491	0	0.003	0.005	0.079
2012	01	26	15	0.76	0.491	0	0.003	0.005	0.093
2012	01	26	16	0.769	0.491	0	0.003	0.005	0.092
2012	01	26	17	0.77	0.491	0	0.003	0.005	0.08
2012	01	26	18	0.76	0.491	0	0.003	0.005	0.061
2012	01	26	19	0.749	0.491	0	0.003	0.005	0.047
2012	01	26	20	0.743	0.491	0	0.003	0.004	0.04
2012	01	26	21	0.742	0.491	0	0.003	0.004	0.034
2012	01	26	22	0.731	0.491	0	0.003	0.004	0.036
2012	01	26	23	0.731	0.491	0	0.003	0.004	0.036
2012	01	27	00	0.732	0.491	0	0.003	0.004	0.036
2012	01	27	01	0.735	0.491	0	0.003	0.004	0.033
2012	01	27	02	0.731	0.491	0	0.003	0.004	0.03
2012	01	27	03	0.727	0.491	0	0.003	0.003	0.02
2012	01	27	04	0.731	0.491	0	0.003	0.002	0.011
2012	01	27	05	0.736	0.491	0	0.003	0.003	0.007
2012	01	27	06	0.747	0.491	0	0.003	0.003	0.007
2012	01	27	07	0.759	0.491	0	0.003	0.003	0.012
2012	01	27	08	0.754	0.491	0	0.003	0.003	0.015
2012	01	27	09	0.767	0.491	0	0.003	0.003	0.018
2012	01	27	10	0.784	0.491	0	0.003	0.004	0.025
2012	01	27	11	0.801	0.491	0	0.003	0.005	0.038
2012	01	27	12	0.812	0.491	0	0.003	0.005	0.037
2012	01	27	13	0.816	0.491	0	0.003	0.005	0.038
2012	01	27	14	0.82	0.491	0	0.003	0.005	0.054
2012	01	27	15	0.824	0.491	0	0.003	0.005	0.065
2012	01	27	16	0.822	0.491	0	0.003	0.005	0.061
2012	01	27	17	0.818	0.491	0	0.003	0.005	0.055
2012	01	27	18	0.814	0.491	0	0.003	0.005	0.043
2012	01	27	19	0.808	0.491	0	0.003	0.005	0.039
2012	01	27	20	0.806	0.491	0	0.003	0.005	0.033
2012	01	27	21	0.799	0.491	0	0.003	0.005	0.032
2012	01	27	22	0.793	0.491	0	0.003	0.004	0.03
2012	01	27	23	0.787	0.491	0	0.003	0.004	0.032
2012	01	28	00	0.781	0.491	0	0.003	0.004	0.034
2012	01	28	01	0.776	0.491	0	0.003	0.004	0.032
2012	01	28	02	0.77	0.491	0	0.003	0.004	0.032
2012	01	28	03	0.765	0.491	0	0.003	0.004	0.031
2012	01	28	04	0.758	0.491	0	0.003	0.004	0.029
2012	01	28	05	0.753	0.491	0	0.003	0.004	0.027
2012	01	28	06	0.755	0.491	0	0.003	0.003	0.028
2012	01	28	07	0.76	0.491	0	0.003	0.003	0.02
2012	01	28	08	0.757	0.491	0	0.004	0.003	0.015
2012	01	28	09	0.754	0.491	0	0.004	0.004	0.015
2012	01	28	10	0.774	0.491	0	0.004	0.004	0.013
2012	01	28	11	0.785	0.491	0	0.004	0.004	0.029
2012	01	28	12	0.798	0.491	0	0.004	0.004	0.026
2012	01	28	13	0.809	0.491	0	0.004	0.004	0.025
2012	01	28	14	0.803	0.491	0	0.004	0.004	0.043
2012	01	28	15	0.808	0.491	0	0.004	0.004	0.063
2012	01	28	16	0.808	0.491	0	0.004	0.004	0.054
2012	01	28	17	0.799	0.491	0	0.004	0.004	0.041
2012	01	28	18	0.779	0.491	0	0.004	0.004	0.033
2012	01	28	19	0.76	0.491	0	0.004	0.004	0.032
2012	01	28	20	0.746	0.491	0	0.004	0.004	0.03
2012	01	28	21	0.734	0.491	0	0.004	0.004	0.031
2012	01	28	22	0.724	0.491	0	0.004	0.004	0.029
2012	01	28	23	0.716	0.491	0	0.004	0.004	0.026
2012	01	29	00	0.72	0.491	0	0.004	0.004	0.023
2012	01	29	01	0.724	0.491	0	0.004	0.003	0.012
2012	01	29	02	0.721	0.491	0	0.004	0.003	0.005
2012	01	29	03	0.716	0.491	0	0.004	0.002	0.004
2012	01	29	04	0.73	0.491	0	0.004	0.002	0.004
2012	01	29	05	0.731	0.491	0	0.004	0.002	0.005
2012	01	29	06	0.738	0.491	0	0.004	0.002	0.007
2012	01	29	07	0.746	0.491	0	0.004	0.002	0.003
2012	01	29	08	0.743	0.491	0	0.004	0.002	0.006
2012	01	29	09	0.748	0.491	0	0.004	0.002	0.005
2012	01	29	10	0.744	0.491	0	0.004	0.004	0.012
2012	01	29	11	0.733	0.491	0	0.004	0.005	0.02
2012	01	29	12	0.719	0.491	0	0.004	0.005	0.04
2012	01	29	13	0.719	0.491	0	0.004	0.005	0.06
2012	01	29	14	0.731	0.491	0	0.004	0.005	0.037
2012	01	29	15	0.733	0.491	0	0.004	0.005	0.047
2012	01	29	16	0.721	0.491	0	0.004	0.005	0.052
2012	01	29	17	0.723	0.491	0	0.004	0.005	0.047
2012	01	29	18	0.718	0.491	0	0.004	0.005	0.051
2012	01	29	19	0.716	0.491	0	0.004	0.005	0.041
2012	01	29	20	0.721	0.491	0	0.004	0.005	0.02
2012	01	29	21	0.728	0.491	0	0.004	0.004	0.01
2012	01	29	22	0.739	0.491	0	0.004	0.004	0.01
2012	01	29	23	0.744	0.491	0	0.004	0.003	0.006
2012	01	30	00	0.746	0.491	0	0.004	0.003	0.002
2012	01	30	01	0.744	0.491	0	0.004	0.003	0.004
2012	01	30	02	0.745	0.491	0	0.004	0.003	0.012
2012	01	30	03	0.74	0.491	0	0.005	0.003	0.017
2012	01	30	04	0.733	0.491	0	0.005	0.002	0.022
2012	01	30	05	0.727	0.476	0	0.005	0.002	0.008
2012	01	30	06	0.719	0.432	0	0.005	0.003	0.002
2012	01	30	07	0.72	0.391	0	0.005	0.003	0.001
2012	01	30	08	0.719	0.377	0	0.005	0.003	0.001
2012	01	30	09	0.73	0.34	0	0.005	0.003	0
2012	01	30	10	0.732	0.327	0	0.005	0.006	0.004
2012	01	30	11	0.742	0.364	0	0.005	0.009	0.015
2012	01	30	12	0.725	0.391	0	0.005	0.008	0.032
2012	01	30	13	0.713	0.462	0	0.005	0.008	0.084
2012	01	30	14	0.703	0.524	0	0.005	0.008	0.074
2012	01	30	15	0.696	0.556	0	0.005	0.008	0.04
2012	01	30	16	0.692	0.556	0	0.005	0.008	0.047
2012	01	30	17	0.7	0.556	0	0.005	0.007	0.052
2012	01	30	18	0.713	0.507	0	0.005	0.007	0.059
2012	01	30	19	0.728	0.491	0	0.005	0.007	0.037
2012	01	30	20	0.738	0.557	0	0.005	0.007	0.031
2012	01	30	21	0.746	0.556	0	0.005	0.007	0.027
2012	01	30	22	0.744	0.507	0	0.005	0.006	0.029
2012	01	30	23	0.746	0.491	0	0.005	0.005	0.051
2012	01	31	00	0.741	0.491	0	0.005	0.004	0.034
2012	01	31	01	0.731	0.491	0	0.005	0.004	0.027
2012	01	31	02	0.732	0.491	0	0.005	0.003	0.03
2012	01	31	03	0.721	0.491	0	0.005	0.003	0.05
2012	01	31	04	0.722	0.491	0	0.005	0.003	0.036
2012	01	31	05	0.569	0.476	0	0.005	0.003	0.019
2012	01	31	06	0.517	0.432	0	0.005	0.002	0.05
2012	01	31	07	0.496	0.391	0	0.005	0.002	0.026
2012	01	31	08	0.49	0.377	0	0.005	0.002	0.01
2012	01	31	09	0.509	0.377	0	0.005	0.002	0.016
2012	01	31	10	0.562	0.377	0	0.005	0.004	0.05
2012	01	31	11	0.668	0.377	0	0.005	0.005	0.064
2012	01	31	12	0.728	0.418	0	0.005	0.005	0.07
2012	01	31	13	0.719	0.462	0	0.005	0.005	0.109
2012	01	31	14	0.708	0.591	0	0.005	0.005	0.149
2012	01	31	15	0.699	0.626	0	0.005	0.005	0.143
2012	01	31	16	0.684	0.591	0	0.005	0.005	0.118
2012	01	31	17	0.683	0.524	0	0.005	0.005	0.096
2012	01	31	18	0.683	0.491	0	0.005	0.005	0.087
2012	01	31	19	0.69	0.491	0	0.005	0.005	0.071
2012	01	31	20	0.696	0.491	0	0.005	0.005	0.07
2012	01	31	21	0.702	0.491	0	0.005	0.004	0.06
2012	01	31	22	0.714	0.541	0	0.006	0.004	0.056
2012	01	31	23	0.722	0.54	0	0.006	0.003	0.051
2012	02	01	00	0.721	0.491	0	0.006	0.003	0.039
2012	02	01	01	0.717	0.491	0	0.006	0.003	0.037
2012	02	01	02	0.721	0.491	0	0.006	0.003	0.039
2012	02	01	03	0.724	0.491	0	0.006	0.003	0.029
2012	02	01	04	0.718	0.491	0	0.006	0.003	0.038
2012	02	01	05	0.712	0.491	0	0.006	0.003	0.047
2012	02	01	06	0.708	0.491	0	0.006	0.004	0.057
2012	02	01	07	0.704	0.491	0	0.006	0.004	0.06
2012	02	01	08	0.708	0.491	0	0.006	0.004	0.063
2012	02	01	09	0.714	0.491	0	0.006	0.004	0.069
2012	02	01	10	0.724	0.491	0	0.006	0.005	0.104
2012	02	01	11	0.756	0.491	0	0.006	0.005	0.089
2012	02	01	12	0.778	0.491	0	0.006	0.005	0.1
2012	02	01	13	0.794	0.491	0	0.006	0.005	0.087
2012	02	01	14	0.792	0.491	0	0.006	0.005	0.094
2012	02	01	15	0.79	0.491	0	0.006	0.005	0.085
2012	02	01	16	0.797	0.491	0	0.006	0.005	0.075
2012	02	01	17	0.795	0.491	0	0.006	0.005	0.066
2012	02	01	18	0.788	0.491	0	0.006	0.005	0.055
2012	02	01	19	0.779	0.491	0	0.006	0.005	0.052
2012	02	01	20	0.781	0.491	0	0.006	0.005	0.053
2012	02	01	21	0.769	0.491	0	0.006	0.005	0.049
2012	02	01	22	0.755	0.491	0	0.006	0.005	0.042
2012	02	01	23	0.736	0.491	0	0.006	0.005	0.038
2012	02	02	00	0.722	0.507	0	0.006	0.005	0.036
2012	02	02	01	0.72	0.556	0	0.006	0.005	0.032
2012	02	02	02	0.72	0.574	0	0.006	0.005	0.029
2012	02	02	03	0.721	0.626	0	0.006	0.005	0.024
2012	02	02	04	0.718	0.626	0	0.006	0.005	0.018
2012	02	02	05	0.732	0.574	0	0.006	0.005	0.015
2012	02	02	06	0.745	0.556	0	0.006	0.005	0.008
2012	02	02	07	0.744	0.556	0	0.006	0.005	0.005
2012	02	02	08	0.71	0.556	0	0.006	0.004	0.004
2012	02	02	09	0.636	0.556	0	0.006	0.004	0.009
2012	02	02	10	0.705	0.556	0	0.006	0.004	0.014
2012	02	02	11	0.775	0.556	0	0.006	0.004	0.036
2012	02	02	12	0.781	0.507	0	0.006	0.004	0.047
2012	02	02	13	0.771	0.491	0	0.006	0.004	0.074
2012	02	02	14	0.763	0.491	0	0.006	0.005	0.041
2012	02	02	15	0.742	0.491	0	0.006	0.005	0.054
2012	02	02	16	0.717	0.491	0	0.007	0.005	0.053
2012	02	02	17	0.707	0.491	0	0.007	0.005	0.045
2012	02	02	18	0.707	0.491	0	0.007	0.005	0.052
2012	02	02	19	0.719	0.491	0	0.007	0.004	0.042
2012	02	02	20	0.741	0.491	0	0.007	0.004	0.041
2012	02	02	21	0.732	0.491	0	0.007	0.004	0.023
2012	02	02	22	0.647	0.491	0	0.007	0.003	0.011
2012	02	02	23	0.585	0.491	0	0.007	0.003	0.006
2012	02	03	00	0.548	0.491	0	0.007	0.003	0.006
2012	02	03	01	0.513	0.491	0	0.007	0.002	0.004
2012	02	03	02	0.485	0.491	0	0.007	0.002	0.008
2012	02	03	03	0.459	0.491	0	0.007	0.002	0.012
2012	02	03	04	0.439	0.491	0	0.007	0.002	0.015
2012	02	03	05	0.43	0.476	0	0.007	0.002	0.021
2012	02	03	06	0.42	0.432	0	0.007	0.002	0.022
2012	02	03	07	0.412	0.404	0	0.007	0.002	0.027
2012	02	03	08	0.407	0.377	0	0.007	0.002	0.029
2012	02	03	09	0.411	0.352	0	0.007	0.002	0.005
2012	02	03	10	0.445	0.327	0	0.007	0.003	0.023
2012	02	03	11	0.447	0.352	0	0.007	0.004	0.041
2012	02	03	12	0.442	0.377	0	0.007	0.005	0.033
2012	02	03	13	0.437	0.418	0	0.007	0.005	0.042
2012	02	03	14	0.432	0.432	0	0.007	0.004	0.08
2012	02	03	15	0.427	0.491	0	0.007	0.004	0.045
2012	02	03	16	0.419	0.491	0	0.007	0.007	0.027
2012	02	03	17	0.408	0.491	0	0.007	-9999	0.017
2012	02	03	18	0.398	0.491	0	0.007	-9999	0.003
2012	02	03	19	0.391	0.432	0	0.007	-9999	0
2012	02	03	20	0.386	0.432	0	0.007	-9999	0.023
2012	02	03	21	0.38	0.447	0	0.007	-9999	0.085
2012	02	03	22	0.379	0.462	0	0.007	-9999	0.113
2012	02	03	23	0.383	0.418	0	0.007	-9999	0.123
2012	02	04	00	0.378	0.377	0	0.007	-9999	0.149
2012	02	04	01	0.377	0.377	0	0.007	-9999	0.194
2012	02	04	02	0.38	0.377	0	0.007	-9999	0.215
2012	02	04	03	0.383	0.377	0	0.007	-9999	0.206
2012	02	04	04	0.384	0.327	0	0.007	-9999	0.184
2012	02	04	05	0.382	0.281	0	0.007	-9999	0.165
2012	02	04	06	0.379	0.281	0	0.007	-9999	0.154
2012	02	04	07	0.377	0.281	0	0.007	-9999	0.154
2012	02	04	08	0.383	0.26	0	0.007	-9999	0.124
2012	02	04	09	0.396	0.24	0	0.007	-9999	0.102
2012	02	04	10	0.423	0.24	0	0.007	-9999	0.134
2012	02	04	11	0.412	0.271	0	0.008	-9999	0.117
2012	02	04	12	0.403	0.316	0	0.008	-9999	0.142
2012	02	04	13	0.398	0.327	0	0.008	-9999	0.176
2012	02	04	14	0.394	0.34	0	0.008	-9999	0.113
2012	02	04	15	0.389	0.377	0	0.008	-9999	0.061
2012	02	04	16	0.385	0.432	0	0.008	-9999	0.11
2012	02	04	17	0.378	0.432	0	0.008	-9999	0.069
2012	02	04	18	0.372	0.432	0	0.008	-9999	0.041
2012	02	04	19	0.366	0.462	0	0.008	-9999	0.049
2012	02	04	20	0.362	0.594	0	0.008	-9999	0.045
2012	02	04	21	0.358	0.645	0	0.008	-9999	0.064
2012	02	04	22	0.354	0.574	0	0.008	-9999	0.134
2012	02	04	23	0.349	0.491	0	0.008	-9999	0.027
2012	02	05	00	0.351	0.432	0	0.008	-9999	0.004
2012	02	05	01	0.354	0.391	0	0.008	-9999	0.008
2012	02	05	02	0.349	0.352	0	0.008	-9999	0.006
2012	02	05	03	0.35	0.304	0	0.008	-9999	0.001
2012	02	05	04	0.355	0.271	0	0.008	-9999	0.038
2012	02	05	05	0.362	0.24	0	0.008	-9999	0.032
2012	02	05	06	0.378	0.24	0	0.008	-9999	0.053
2012	02	05	07	0.388	0.212	0	0.008	-9999	0.049
2012	02	05	08	0.378	0.202	0	0.008	-9999	0.02
2012	02	05	09	0.39	0.202	0	0.008	-9999	0.112
2012	02	05	10	0.423	0.202	0	0.008	-9999	0.148
2012	02	05	11	0.456	0.202	0	0.008	-9999	0.125
2012	02	05	12	0.48	0.24	0	0.008	-9999	0.111
2012	02	05	13	0.504	0.26	0	0.008	-9999	0.092
2012	02	05	14	0.541	0.34	0	0.008	-9999	0.096
2012	02	05	15	0.586	0.391	0	0.008	-9999	0.115
2012	02	05	16	0.637	0.447	0	0.008	-9999	0.129
2012	02	05	17	0.65	0.54	0	0.008	-9999	0.107
2012	02	05	18	0.648	0.608	0	0.008	-9999	0.115
2012	02	05	19	0.646	0.626	0	0.008	-9999	0.123
2012	02	05	20	0.65	0.684	0	0.008	-9999	0.126
2012	02	05	21	0.653	0.848	0	0.008	-9999	0.107
2012	02	05	22	0.648	0.783	0	0.008	-9999	0.109
2012	02	05	23	0.646	0.742	0	0.008	-9999	0.12
2012	02	06	00	0.636	0.645	0	0.008	-9999	0.107
2012	02	06	01	0.638	0.556	0	0.008	-9999	0.105
2012	02	06	02	0.637	0.556	0	0.008	-9999	0.113
2012	02	06	03	0.637	0.507	0	0.008	-9999	0.118
2012	02	06	04	0.634	0.491	0	0.008	-9999	0.11
2012	02	06	05	0.601	0.432	0	0.008	-9999	0.115
2012	02	06	06	0.564	0.391	0	0.009	-9999	0.153
2012	02	06	07	0.557	0.364	0	0.009	-9999	0.176
2012	02	06	08	0.546	0.327	0	0.009	-9999	0.176
2012	02	06	09	0.524	0.293	0	0.009	-9999	0.183
2012	02	06	10	0.619	0.281	0	0.009	-9999	0.141
2012	02	06	11	0.652	0.352	0	0.009	-9999	0.108
2012	02	06	12	0.659	0.492	0	0.009	-9999	0.103
2012	02	06	13	0.666	0.574	0	0.009	-9999	0.078
2012	02	06	14	0.672	0.664	0	0.009	-9999	0.061
2012	02	06	15	0.678	0.742	0	0.009	-9999	0.077
2012	02	06	16	0.681	0.702	0	0.009	-9999	0.076
2012	02	06	17	0.684	0.626	0	0.009	-9999	0.077
2012	02	06	18	0.687	0.626	0	0.009	-9999	0.059
2012	02	06	19	0.689	0.556	0	0.009	-9999	0.034
2012	02	06	20	0.686	0.556	0	0.009	-9999	0.011
2012	02	06	21	0.682	0.507	0	0.009	-9999	0.097
2012	02	06	22	0.677	0.491	0	0.009	-9999	0.069
2012	02	06	23	0.663	0.491	0	0.009	-9999	0.107
2012	02	07	00	0.57	0.491	0	0.009	-9999	0.152
2012	02	07	01	0.489	0.447	0	0.009	-9999	0.187
2012	02	07	02	0.455	0.391	0	0.009	-9999	0.18
2012	02	07	03	0.442	0.364	0	0.009	-9999	0.177
2012	02	07	04	0.434	0.327	0	0.009	-9999	0.176
2012	02	07	05	0.43	0.281	0	0.009	-9999	0.181
2012	02	07	06	0.426	0.281	0	0.009	-9999	0.168
2012	02	07	07	0.429	0.24	0	0.009	-9999	0.168
2012	02	07	08	0.433	0.24	0	0.009	-9999	0.174
2012	02	07	09	0.455	0.24	0	0.009	-9999	0.272
2012	02	07	10	0.564	0.25	0	0.009	-9999	0.295
2012	02	07	11	0.606	0.378	0	0.009	-9999	0.29
2012	02	07	12	0.6	0.432	0	0.009	-9999	0.251
2012	02	07	13	0.616	0.476	0	0.009	-9999	0.242
2012	02	07	14	0.65	0.491	0	0.009	-9999	0.273
2012	02	07	15	0.668	0.507	0	0.009	-9999	0.305
2012	02	07	16	0.599	0.491	0	0.009	-9999	0.157
2012	02	07	17	0.495	0.54	0	0.009	-9999	0.121
2012	02	07	18	0.441	0.54	0	0.009	-9999	0.084
2012	02	07	19	0.414	0.491	0	0.009	-9999	0.234
2012	02	07	20	0.399	0.507	0	0.009	-9999	0.298
2012	02	07	21	0.388	0.556	0	0.009	-9999	0.022
2012	02	07	22	0.381	0.507	0	0.009	-9999	0.074
2012	02	07	23	0.377	0.491	0	0.009	-9999	0.058
2012	02	08	00	0.372	0.462	0	0.01	-9999	0.054
2012	02	08	01	0.368	0.404	0	0.01	-9999	0.092
2012	02	08	02	0.362	0.364	0	0.01	-9999	0.209
2012	02	08	03	0.362	0.327	0	0.01	-9999	0.322
2012	02	08	04	0.359	0.281	0	0.01	-9999	0.336
2012	02	08	05	0.362	0.24	0	0.01	-9999	0.335
2012	02	08	06	0.362	0.24	0	0.01	-9999	0.33
2012	02	08	07	0.361	0.202	0	0.01	-9999	0.317
2012	02	08	08	0.362	0.202	0	0.01	-9999	0.293
2012	02	08	09	0.366	0.186	0	0.01	-9999	0.207
2012	02	08	10	0.421	0.177	0	0.01	-9999	0.246
2012	02	08	11	0.463	0.202	0	0.01	-9999	0.243
2012	02	08	12	0.492	0.282	0	0.01	-9999	0.259
2012	02	08	13	0.519	0.327	0	0.01	-9999	0.249
2012	02	08	14	0.556	0.377	0	0.01	-9999	0.208
2012	02	08	15	0.596	0.377	0	0.01	-9999	0.257
2012	02	08	16	0.602	0.432	0	0.01	-9999	0.194
2012	02	08	17	0.565	0.447	0	0.01	-9999	0.147
2012	02	08	18	0.492	0.491	0	0.01	-9999	0.147
2012	02	08	19	0.422	0.491	0	0.01	-9999	0.141
2012	02	08	20	0.392	0.525	0	0.01	-9999	0.192
2012	02	08	21	0.38	0.683	0	0.01	-9999	0.189
2012	02	08	22	0.374	0.574	0	0.01	-9999	0.126
2012	02	08	23	0.371	0.491	0	0.01	-9999	0.133
