Specification of which SVCs are contained in each TC
TC-ID[-]	SVC-ID[-]	fraction[-]
464	77213	0.431
464	77217	0.262
464	77216	0.188
464	77210	0.037
464	90018	0.036
464	90017	0.019
464	77218	0.016
464	90013	0.01
466	90013	0.638
466	90016	0.234
466	90017	0.115
466	90010	0.013
467	90016	0.686
467	90013	0.227
467	90017	0.056
467	90018	0.019
467	90010	0.012
468	90016	0.88
468	90017	0.062
468	90013	0.058
469	90016	0.76
469	90013	0.177
469	90017	0.05
469	90010	0.013
470	90016	0.417
470	90013	0.332
470	90017	0.156
470	90010	0.095
471	90018	0.324
471	90017	0.19
471	109918	0.11
471	1090018	0.105
471	1090017	0.05
471	90001	0.05
471	109917	0.038
471	90013	0.036
471	1090013	0.029
471	90016	0.023
471	5050	0.021
471	109913	0.009
471	1090001	0.008
471	90010	0.007
472	90018	0.365
472	90017	0.201
472	90013	0.113
472	90001	0.082
472	90016	0.068
472	109918	0.065
472	5050	0.037
472	90010	0.018
472	109917	0.018
472	1090017	0.016
472	1090018	0.011
472	1090013	0.007
473	90018	0.367
473	90017	0.243
473	90016	0.195
473	90013	0.076
473	1090018	0.034
473	90001	0.031
473	5050	0.025
473	90010	0.012
473	1090017	0.009
473	90051	0.008
474	90017	0.279
474	90018	0.265
474	90016	0.26
474	90013	0.087
474	90010	0.065
474	1090018	0.024
474	90051	0.012
474	5050	0.006
475	90017	0.297
475	90016	0.248
475	90018	0.245
475	90010	0.078
475	90013	0.063
475	1090018	0.044
475	1090013	0.011
475	90051	0.007
475	108616	0.007
476	90013	0.21
476	90018	0.193
476	90001	0.18
476	1109901	0.088
476	90017	0.071
476	1109918	0.047
476	5050	0.034
476	90010	0.028
476	109918	0.027
476	1090013	0.02
476	90051	0.02
476	1109917	0.016
476	109901	0.015
476	109917	0.013
476	1109913	0.013
476	1090017	0.011
476	109951	0.008
476	90016	0.006
477	90018	0.524
477	90017	0.125
477	90016	0.094
477	90013	0.052
477	90001	0.05
477	90051	0.043
477	5050	0.032
477	109918	0.031
477	90010	0.019
477	109951	0.016
477	1090017	0.008
477	1090018	0.006
478	90018	0.525
478	90016	0.239
478	1090017	0.089
478	90017	0.077
478	90051	0.03
478	1090018	0.022
478	90010	0.018
479	90018	0.418
479	90016	0.253
479	90017	0.112
479	90010	0.086
479	1090018	0.082
479	1090017	0.042
480	90018	0.45
480	90016	0.213
480	90010	0.135
480	1090018	0.124
480	90017	0.048
480	90013	0.009
481	90018	0.618
481	5050	0.321
481	90001	0.046
481	1090018	0.015
482	90018	0.429
482	5050	0.208
482	90013	0.105
482	90001	0.079
482	90016	0.077
482	90017	0.076
482	90010	0.027
483	90018	0.319
483	5050	0.207
483	90017	0.165
483	90013	0.146
483	90016	0.077
483	90001	0.075
483	90051	0.012
484	90018	0.331
484	90016	0.283
484	90017	0.241
484	90001	0.051
484	5050	0.045
484	90013	0.033
484	90010	0.015
485	90016	0.671
485	90017	0.141
485	90018	0.088
485	90010	0.086
485	90013	0.014
486	90018	0.492
486	90017	0.132
486	90001	0.101
486	90013	0.098
486	90016	0.08
486	5050	0.077
486	90051	0.015
486	90010	0.005
487	90018	0.452
487	90016	0.444
487	90017	0.087
487	5050	0.011
487	90051	0.006
488	90016	0.711
488	90018	0.219
488	90017	0.069
489	90016	0.481
489	90017	0.384
489	90018	0.135
490	90017	0.436
490	90016	0.352
490	90018	0.212
491	90018	0.289
491	90017	0.144
491	90013	0.108
491	109917	0.075
491	109918	0.073
491	90001	0.066
491	1090018	0.049
491	90016	0.032
491	90051	0.032
491	5050	0.028
491	1090001	0.026
491	1109901	0.024
491	1090013	0.017
491	1090017	0.015
491	109913	0.015
491	90010	0.007
492	90018	0.525
492	90016	0.2
492	90017	0.123
492	90013	0.094
492	90051	0.021
492	5050	0.017
492	90001	0.011
492	90010	0.009
493	90018	0.601
493	90016	0.165
493	90017	0.163
493	90013	0.04
493	5050	0.019
493	90051	0.012
494	90018	0.594
494	90017	0.209
494	90016	0.103
494	1090018	0.053
494	5050	0.041
495	90018	0.474
495	90017	0.253
495	90016	0.143
495	1090018	0.1
495	5050	0.023
495	90051	0.006
496	90018	0.511
496	5050	0.251
496	90001	0.057
496	1090001	0.055
496	1090018	0.031
496	90016	0.025
496	90051	0.024
496	1090013	0.017
496	90017	0.015
496	1090017	0.008
496	90010	0.007
497	90018	0.432
497	90016	0.119
497	1090001	0.118
497	5050	0.115
497	90017	0.074
497	1090018	0.044
497	90013	0.042
497	90001	0.021
497	1090013	0.014
497	1090017	0.01
497	1090051	0.01
498	90018	0.264
498	5050	0.232
498	90016	0.135
498	1090018	0.11
498	90017	0.094
498	1090001	0.08
498	90013	0.053
498	90001	0.018
498	1090017	0.008
498	1090013	0.005
499	90018	0.425
499	5050	0.174
499	90017	0.136
499	90001	0.087
499	1090018	0.072
499	90016	0.047
499	90013	0.044
499	1090001	0.015
500	90018	0.427
500	90016	0.189
500	5050	0.137
500	90017	0.128
500	1090001	0.06
500	90001	0.052
500	1090018	0.006
501	5050	0.329
501	90001	0.285
501	90017	0.154
501	90018	0.147
501	90013	0.085
502	90018	0.493
502	90001	0.229
502	5050	0.215
502	90017	0.055
502	90051	0.008
503	90018	0.672
503	5050	0.26
503	90001	0.06
503	90016	0.009
504	90018	0.33
504	90016	0.195
504	90001	0.183
504	90013	0.165
504	90017	0.063
504	5050	0.036
504	90051	0.018
504	90010	0.009
505	90018	0.525
505	90016	0.294
505	90001	0.083
505	90017	0.068
505	90013	0.024
505	90051	0.006
506	90018	0.33
506	90017	0.181
506	1090013	0.133
506	1090017	0.102
506	1090018	0.083
506	90013	0.068
506	1090016	0.034
506	90016	0.03
506	1090010	0.024
506	90001	0.009
506	90010	0.005
507	90018	0.297
507	90017	0.296
507	90016	0.141
507	90013	0.137
507	1090013	0.045
507	1090017	0.027
507	1090018	0.024
507	90001	0.016
507	1090016	0.009
507	90010	0.007
508	90018	0.55
508	90017	0.262
508	90013	0.124
508	90016	0.063
509	90018	0.584
509	90017	0.178
509	90013	0.103
509	90016	0.101
509	90051	0.019
509	5050	0.016
510	90018	0.554
510	90017	0.231
510	90016	0.19
510	90013	0.025
511	109918	0.199
511	90018	0.188
511	5050	0.14
511	109917	0.096
511	90013	0.076
511	109951	0.075
511	90001	0.063
511	109913	0.059
511	90017	0.035
511	1109917	0.019
511	1109910	0.016
511	109916	0.012
511	109901	0.01
511	1109913	0.007
511	1109918	0.005
512	1109913	0.325
512	1109910	0.164
512	109917	0.147
512	109918	0.101
512	1109918	0.098
512	109913	0.078
512	1109917	0.052
512	1109916	0.02
512	5050	0.008
512	1109951	0.007
513	1109913	0.424
513	1109917	0.24
513	1109916	0.099
513	109918	0.075
513	1109918	0.074
513	109913	0.05
513	109917	0.023
513	5050	0.009
513	109916	0.006
514	106916	0.414
514	109916	0.174
514	1109916	0.116
514	106917	0.077
514	106918	0.075
514	109918	0.051
514	1109917	0.048
514	109917	0.033
514	1109918	0.011
515	106916	0.764
515	106917	0.186
515	106918	0.05
516	109918	0.563
516	5050	0.268
516	109917	0.071
516	109913	0.027
516	90017	0.026
516	90013	0.016
516	109951	0.012
516	90018	0.01
516	109901	0.007
517	109918	0.539
517	5050	0.333
517	109917	0.044
517	109916	0.031
517	109951	0.019
517	90017	0.016
517	90018	0.011
517	90013	0.006
518	109918	0.399
518	109916	0.313
518	5050	0.189
518	109917	0.056
518	109901	0.034
518	109951	0.008
519	1109916	0.308
519	109916	0.229
519	109918	0.226
519	1109918	0.096
519	5050	0.065
519	109917	0.03
519	1109917	0.025
519	109901	0.012
519	109913	0.008
520	109916	0.592
520	1109916	0.323
520	109918	0.059
520	109917	0.019
520	109951	0.006
521	90018	0.263
521	109901	0.26
521	109917	0.144
521	109918	0.121
521	109913	0.109
521	90017	0.035
521	5050	0.02
521	109951	0.019
521	109910	0.015
521	90016	0.013
522	109918	0.434
522	90018	0.249
522	109951	0.081
522	109901	0.078
522	109917	0.072
522	5050	0.038
522	90017	0.034
522	90016	0.009
522	90051	0.005
523	90018	0.523
523	109918	0.167
523	109951	0.085
523	5050	0.073
523	90051	0.068
523	90016	0.056
523	90017	0.029
524	90018	0.306
524	90017	0.303
524	90016	0.248
524	5050	0.041
524	1090018	0.032
524	90051	0.031
524	1090013	0.022
524	1090017	0.019
525	90018	0.31
525	90016	0.215
525	90017	0.172
525	90013	0.089
525	90051	0.05
525	1090013	0.042
525	5050	0.041
525	1090018	0.032
525	1090010	0.023
525	90010	0.015
525	90001	0.011
526	77213	0.332
526	77210	0.314
526	77216	0.18
526	77217	0.142
526	77218	0.031
527	77216	0.544
527	77213	0.219
527	77217	0.149
527	77210	0.069
527	77218	0.02
528	77216	0.744
528	77217	0.142
528	77213	0.072
528	77210	0.036
528	77218	0.006
529	77216	0.762
529	77217	0.164
529	77213	0.065
529	77218	0.009
530	77216	0.792
530	77217	0.181
530	77213	0.018
530	77210	0.009
